trial,makespan,execution_time,initial_temp,cooling_rate,max_iterations,min_temp
1,449,71.15565705299377,500,0.97,100,5.0
2,449,71.0152862071991,500,0.97,100,5.0
0,449,71.28886604309082,500,0.97,300,0.1
1,449,71.09951138496399,500,0.97,300,0.1
2,449,71.8907151222229,500,0.97,300,0.1
0,449,71.56909918785095,500,0.97,300,1.0
1,449,71.93793845176697,500,0.97,300,1.0
2,449,71.27324891090393,500,0.97,300,1.0
0,449,71.19440603256226,500,0.97,300,5.0
1,446,78.55445456504822,500,0.97,300,5.0
2,449,80.93768548965454,500,0.97,300,5.0
0,449,81.3037462234497,500,0.97,500,0.1
1,449,81.6704969406128,500,0.97,500,0.1
2,449,82.52045965194702,500,0.97,500,0.1
0,449,84.41316437721252,500,0.97,500,1.0
1,449,85.44693613052368,500,0.97,500,1.0
2,449,85.29874920845032,500,0.97,500,1.0
0,449,106.42033362388611,500,0.97,500,5.0
1,449,106.30761361122131,500,0.97,500,5.0
2,449,105.67252850532532,500,0.97,500,5.0
0,449,106.94674777984619,500,0.97,700,0.1
1,449,107.2803053855896,500,0.97,700,0.1
2,449,106.75841927528381,500,0.97,700,0.1
0,442,108.40802359580994,500,0.97,700,1.0
1,449,108.94384360313416,500,0.97,700,1.0
2,449,1229.7340404987335,500,0.97,700,1.0
0,449,1229.4833121299744,500,0.97,700,5.0
1,449,1229.0152101516724,500,0.97,700,5.0
2,449,1229.434945821762,500,0.97,700,5.0
0,449,1230.0418455600739,500,0.99,100,0.1
1,449,1228.1187162399292,500,0.99,100,0.1
2,449,1229.3687784671783,500,0.99,100,0.1
0,449,1229.4060733318329,500,0.99,100,1.0
1,449,108.53892731666565,500,0.99,100,1.0
2,449,108.39538598060608,500,0.99,100,1.0
0,449,108.67432236671448,500,0.99,100,5.0
1,449,110.19178795814514,500,0.99,100,5.0
2,449,109.77848482131958,500,0.99,100,5.0
0,449,109.42941474914551,500,0.99,300,0.1
1,449,112.07107305526733,500,0.99,300,0.1
2,449,110.0420732498169,500,0.99,300,0.1
0,449,125.39423441886902,500,0.99,300,1.0
1,449,126.5129828453064,500,0.99,300,1.0
2,449,125.93537974357605,500,0.99,300,1.0
0,449,126.86294078826904,500,0.99,300,5.0
1,449,126.8868772983551,500,0.99,300,5.0
2,449,127.22804594039917,500,0.99,300,5.0
0,449,128.95688700675964,500,0.99,500,0.1
1,449,127.21306610107422,500,0.99,500,0.1
2,449,1214.589362859726,500,0.99,500,0.1
0,449,1229.1694214344025,500,0.99,500,1.0
1,449,1232.2261123657227,500,0.99,500,1.0
2,449,1254.974212884903,500,0.99,500,1.0
0,449,1258.9401178359985,500,0.99,500,5.0
1,449,1262.4979302883148,500,0.99,500,5.0
2,449,1298.6626598834991,500,0.99,500,5.0
0,449,1302.3560168743134,500,0.99,700,0.1
1,449,531.2205722332001,500,0.99,700,0.1
2,449,531.8633918762207,500,0.99,700,0.1
0,449,531.0784840583801,500,0.99,700,1.0
1,449,533.4794113636017,500,0.99,700,1.0
2,449,534.2337868213654,500,0.99,700,1.0
0,449,535.3934714794159,500,0.99,700,5.0
1,449,547.9548985958099,500,0.99,700,5.0
2,449,540.1675491333008,500,0.99,700,5.0
0,449,548.0063695907593,1000,0.9,100,0.1
1,449,539.2836747169495,1000,0.9,100,0.1
2,449,551.5629699230194,1000,0.9,100,0.1
0,449,546.9467356204987,1000,0.9,100,1.0
1,449,541.1701331138611,1000,0.9,100,1.0
2,449,549.6431546211243,1000,0.9,100,1.0
0,449,542.2103908061981,1000,0.9,100,5.0
1,449,541.922210931778,1000,0.9,100,5.0
2,449,517.17711353302,1000,0.9,100,5.0
0,449,525.5381569862366,1000,0.9,300,0.1
1,449,528.4581112861633,1000,0.9,300,0.1
2,449,528.2210958003998,1000,0.9,300,0.1
0,449,523.5248537063599,1000,0.9,300,1.0
1,449,526.946658372879,1000,0.9,300,1.0
2,449,533.3147165775299,1000,0.9,300,1.0
0,449,532.6520228385925,1000,0.9,300,5.0
1,449,525.4770357608795,1000,0.9,300,5.0
2,449,528.7455785274506,1000,0.9,300,5.0
0,449,523.3601558208466,1000,0.9,500,0.1
1,449,521.9274024963379,1000,0.9,500,0.1
2,449,523.7475090026855,1000,0.9,500,0.1
0,449,530.5287384986877,1000,0.9,500,1.0
1,449,519.9414265155792,1000,0.9,500,1.0
2,449,532.3060872554779,1000,0.9,500,1.0
0,449,512.2004103660583,1000,0.9,500,5.0
1,449,526.6652748584747,1000,0.9,500,5.0
2,449,522.3814854621887,1000,0.9,500,5.0
0,449,523.6543459892273,1000,0.9,700,0.1
1,449,517.3940560817719,1000,0.9,700,0.1
2,449,525.9599447250366,1000,0.9,700,0.1
0,449,530.1951012611389,1000,0.9,700,1.0
1,449,532.0177953243256,1000,0.9,700,1.0
2,449,526.3265571594238,1000,0.9,700,1.0
0,449,527.233526468277,1000,0.9,700,5.0
1,449,531.9893388748169,1000,0.9,700,5.0
2,449,530.3444347381592,1000,0.9,700,5.0
0,449,527.4659380912781,1000,0.95,100,0.1
1,449,522.1421346664429,1000,0.95,100,0.1
2,449,528.0686373710632,1000,0.95,100,0.1
0,449,524.3467812538147,1000,0.95,100,1.0
1,449,522.4963412284851,1000,0.95,100,1.0
2,449,516.3377945423126,1000,0.95,100,1.0
0,449,528.2312834262848,1000,0.95,100,5.0
1,449,524.8715288639069,1000,0.95,100,5.0
2,449,523.3561301231384,1000,0.95,100,5.0
0,449,526.536758184433,1000,0.95,300,0.1
1,449,529.9310319423676,1000,0.95,300,0.1
2,449,534.9259777069092,1000,0.95,300,0.1
0,449,532.1073548793793,1000,0.95,300,1.0
1,449,537.8279576301575,1000,0.95,300,1.0
2,449,540.8779585361481,1000,0.95,300,1.0
0,449,542.4904811382294,1000,0.95,300,5.0
1,449,536.1191053390503,1000,0.95,300,5.0
2,449,539.1016941070557,1000,0.95,300,5.0
0,449,529.6383998394012,1000,0.95,500,0.1
1,449,540.1556494235992,1000,0.95,500,0.1
2,449,519.0277082920074,1000,0.95,500,0.1
0,449,524.8211677074432,1000,0.95,500,1.0
1,449,529.9237432479858,1000,0.95,500,1.0
2,449,525.1416187286377,1000,0.95,500,1.0
0,449,529.0011701583862,1000,0.95,500,5.0
1,449,528.2322754859924,1000,0.95,500,5.0
2,449,530.2947969436646,1000,0.95,500,5.0
0,449,530.8830361366272,1000,0.95,700,0.1
1,449,562.5439982414246,1000,0.95,700,0.1
2,449,560.6311979293823,1000,0.95,700,0.1
0,449,565.8927593231201,1000,0.95,700,1.0
1,449,566.3778812885284,1000,0.95,700,1.0
2,449,567.2345893383026,1000,0.95,700,1.0
0,449,574.8256180286407,1000,0.95,700,5.0
1,449,572.444855928421,1000,0.95,700,5.0
2,449,588.4971454143524,1000,0.95,700,5.0
0,449,586.7923924922943,1000,0.97,100,0.1
1,449,574.8798682689667,1000,0.97,100,0.1
2,449,587.4030594825745,1000,0.97,100,0.1
0,449,587.3775837421417,1000,0.97,100,1.0
1,449,585.5695464611053,1000,0.97,100,1.0
2,449,590.5961377620697,1000,0.97,100,1.0
0,449,586.24538230896,1000,0.97,100,5.0
1,449,607.3448498249054,1000,0.97,100,5.0
2,449,599.4513964653015,1000,0.97,100,5.0
0,444,590.1808495521545,1000,0.97,300,0.1
1,449,608.2831344604492,1000,0.97,300,0.1
2,449,603.6634697914124,1000,0.97,300,0.1
0,449,602.6782066822052,1000,0.97,300,1.0
1,449,605.9955961704254,1000,0.97,300,1.0
2,449,610.3643682003021,1000,0.97,300,1.0
0,449,607.4414501190186,1000,0.97,300,5.0
1,449,408.6899456977844,1000,0.97,300,5.0
2,449,393.56130385398865,1000,0.97,300,5.0
0,449,337.40667390823364,1000,0.97,500,0.1
1,449,333.4990243911743,1000,0.97,500,0.1
2,449,328.29345059394836,1000,0.97,500,0.1
0,449,296.9873626232147,1000,0.97,500,1.0
1,449,259.29979968070984,1000,0.97,500,1.0
2,449,207.6336305141449,1000,0.97,500,1.0
0,449,105.15475654602051,1000,0.97,500,5.0
1,449,106.68650460243225,1000,0.97,500,5.0
2,449,107.05009531974792,1000,0.97,500,5.0
0,449,106.77101230621338,1000,0.97,700,0.1
1,449,107.85034775733948,1000,0.97,700,0.1
2,448,107.07126784324646,1000,0.97,700,0.1
0,449,109.56205129623413,1000,0.97,700,1.0
1,449,108.05664205551147,1000,0.97,700,1.0
2,449,107.10996651649475,1000,0.97,700,1.0
0,449,104.828866481781,1000,0.97,700,5.0
1,449,106.74204707145691,1000,0.97,700,5.0
2,449,106.07289671897888,1000,0.97,700,5.0
0,449,104.3355917930603,1000,0.99,100,0.1
1,449,106.71830916404724,1000,0.99,100,0.1
2,449,105.67513084411621,1000,0.99,100,0.1
0,449,107.93166494369507,1000,0.99,100,1.0
1,449,106.90629553794861,1000,0.99,100,1.0
2,449,107.9310781955719,1000,0.99,100,1.0
0,449,108.6894109249115,1000,0.99,100,5.0
1,449,108.2070906162262,1000,0.99,100,5.0
2,449,107.33831763267517,1000,0.99,100,5.0
0,449,107.3370189666748,1000,0.99,300,0.1
1,449,110.16892051696777,1000,0.99,300,0.1
2,449,108.94303011894226,1000,0.99,300,0.1
0,449,106.35721349716187,1000,0.99,300,1.0
1,449,107.43945169448853,1000,0.99,300,1.0
2,449,107.9781424999237,1000,0.99,300,1.0
0,449,107.26233911514282,1000,0.99,300,5.0
1,449,107.00706076622009,1000,0.99,300,5.0
2,449,106.52088928222656,1000,0.99,300,5.0
0,449,107.12369847297668,1000,0.99,500,0.1
1,449,106.26271557807922,1000,0.99,500,0.1
2,449,105.36970829963684,1000,0.99,500,0.1
0,449,105.4604766368866,1000,0.99,500,1.0
1,449,105.4789171218872,1000,0.99,500,1.0
2,449,106.16000270843506,1000,0.99,500,1.0
0,449,104.75250720977783,1000,0.99,500,5.0
1,449,104.9623429775238,1000,0.99,500,5.0
2,449,105.99864387512207,1000,0.99,500,5.0
0,449,106.07890629768372,1000,0.99,700,0.1
1,449,105.19960927963257,1000,0.99,700,0.1
2,449,105.4873251914978,1000,0.99,700,0.1
0,449,105.57077670097351,1000,0.99,700,1.0
1,449,105.11066579818726,1000,0.99,700,1.0
2,449,105.68589568138123,1000,0.99,700,1.0
0,449,105.34424877166748,1000,0.99,700,5.0
1,449,105.89182472229004,1000,0.99,700,5.0
2,449,106.09896302223206,1000,0.99,700,5.0
0,449,105.79722619056702,2000,0.9,100,0.1
1,449,105.70795631408691,2000,0.9,100,0.1
2,449,105.69112038612366,2000,0.9,100,0.1
0,449,105.57407188415527,2000,0.9,100,1.0
1,449,106.21080923080444,2000,0.9,100,1.0
2,449,106.48042631149292,2000,0.9,100,1.0
0,449,106.6816725730896,2000,0.9,100,5.0
1,449,104.86559200286865,2000,0.9,100,5.0
2,449,103.79109215736389,2000,0.9,100,5.0
0,449,104.83477234840393,2000,0.9,300,0.1
1,449,107.07042288780212,2000,0.9,300,0.1
2,449,106.77306056022644,2000,0.9,300,0.1
0,449,106.22858166694641,2000,0.9,300,1.0
1,449,106.29160404205322,2000,0.9,300,1.0
2,449,108.30132865905762,2000,0.9,300,1.0
0,449,106.51581621170044,2000,0.9,300,5.0
1,449,104.96218419075012,2000,0.9,300,5.0
2,449,103.3026180267334,2000,0.9,300,5.0
0,449,103.81838154792786,2000,0.9,500,0.1
1,449,101.44826030731201,2000,0.9,500,0.1
2,449,103.39882159233093,2000,0.9,500,0.1
0,449,103.18829464912415,2000,0.9,500,1.0
1,449,105.01583051681519,2000,0.9,500,1.0
2,449,105.76570105552673,2000,0.9,500,1.0
0,449,106.75639748573303,2000,0.9,500,5.0
1,449,110.31463503837585,2000,0.9,500,5.0
2,449,110.98274397850037,2000,0.9,500,5.0
0,449,111.39045143127441,2000,0.9,700,0.1
1,449,112.00836491584778,2000,0.9,700,0.1
2,449,111.50015068054199,2000,0.9,700,0.1
0,449,112.22871208190918,2000,0.9,700,1.0
1,449,111.95048308372498,2000,0.9,700,1.0
2,449,111.44669532775879,2000,0.9,700,1.0
0,449,110.92543506622314,2000,0.9,700,5.0
1,449,111.14695978164673,2000,0.9,700,5.0
2,449,110.997141122818,2000,0.9,700,5.0
0,449,111.86430764198303,2000,0.95,100,0.1
1,449,111.94439482688904,2000,0.95,100,0.1
2,449,112.1021978855133,2000,0.95,100,0.1
0,449,112.12115621566772,2000,0.95,100,1.0
1,449,109.51813292503357,2000,0.95,100,1.0
2,449,109.09110879898071,2000,0.95,100,1.0
0,449,108.76827073097229,2000,0.95,100,5.0
1,449,108.35214877128601,2000,0.95,100,5.0
2,449,108.87545585632324,2000,0.95,100,5.0
0,449,108.27565145492554,2000,0.95,300,0.1
1,449,107.8353042602539,2000,0.95,300,0.1
2,449,108.8966166973114,2000,0.95,300,0.1
0,449,103.95485424995422,2000,0.95,300,1.0
1,449,106.28815793991089,2000,0.95,300,1.0
2,449,105.9771020412445,2000,0.95,300,1.0
0,449,105.83353996276855,2000,0.95,300,5.0
1,449,106.65756177902222,2000,0.95,300,5.0
2,449,106.73371815681458,2000,0.95,300,5.0
0,449,107.4917778968811,2000,0.95,500,0.1
1,449,106.69134783744812,2000,0.95,500,0.1
2,449,104.50065016746521,2000,0.95,500,0.1
0,449,106.18228006362915,2000,0.95,500,1.0
1,449,105.32668995857239,2000,0.95,500,1.0
2,449,105.76263880729675,2000,0.95,500,1.0
0,449,106.47217082977295,2000,0.95,500,5.0
1,449,105.03923726081848,2000,0.95,500,5.0
2,449,106.24299502372742,2000,0.95,500,5.0
0,449,106.89360642433167,2000,0.95,700,0.1
1,449,105.24667739868164,2000,0.95,700,0.1
2,449,105.43669652938843,2000,0.95,700,0.1
0,449,106.40560841560364,2000,0.95,700,1.0
1,449,106.08531475067139,2000,0.95,700,1.0
2,449,106.21702170372009,2000,0.95,700,1.0
0,449,106.40941023826599,2000,0.95,700,5.0
1,449,106.69163227081299,2000,0.95,700,5.0
2,449,107.74146318435669,2000,0.95,700,5.0
0,449,90.6066541671753,2000,0.97,100,0.1
1,449,86.46350026130676,2000,0.97,100,0.1
2,449,80.29176068305969,2000,0.97,100,0.1
0,449,80.24954032897949,2000,0.97,100,1.0
1,449,77.94627928733826,2000,0.97,100,1.0
2,449,78.67317652702332,2000,0.97,100,1.0
0,449,71.0669858455658,2000,0.97,100,5.0
1,449,67.07054543495178,2000,0.97,100,5.0
2,449,68.1971070766449,2000,0.97,100,5.0
0,449,68.07960104942322,2000,0.97,300,0.1
1,449,68.24862289428711,2000,0.97,300,0.1
2,449,68.95860719680786,2000,0.97,300,0.1
0,449,68.48467350006104,2000,0.97,300,1.0
1,449,68.43986177444458,2000,0.97,300,1.0
2,449,69.07331705093384,2000,0.97,300,1.0
0,449,70.22413897514343,2000,0.97,300,5.0
1,449,66.91703271865845,2000,0.97,300,5.0
2,449,66.00408983230591,2000,0.97,300,5.0
0,449,67.07389497756958,2000,0.97,500,0.1
1,449,67.74313879013062,2000,0.97,500,0.1
2,449,66.9896457195282,2000,0.97,500,0.1
0,446,66.13197302818298,2000,0.97,500,1.0
1,449,66.32772445678711,2000,0.97,500,1.0
2,449,65.99864673614502,2000,0.97,500,1.0
0,449,65.76258206367493,2000,0.97,500,5.0
1,449,65.62849640846252,2000,0.97,500,5.0
2,449,66.56809854507446,2000,0.97,500,5.0
0,449,66.46372961997986,2000,0.97,700,0.1
1,449,65.15766334533691,2000,0.97,700,0.1
2,449,66.41775131225586,2000,0.97,700,0.1
0,449,68.84816408157349,2000,0.97,700,1.0
1,449,69.29958581924438,2000,0.97,700,1.0
2,449,68.69169068336487,2000,0.97,700,1.0
0,449,69.8357629776001,2000,0.97,700,5.0
1,449,69.8722071647644,2000,0.97,700,5.0
2,449,69.795086145401,2000,0.97,700,5.0
0,449,70.4653172492981,2000,0.99,100,0.1
1,449,70.66974186897278,2000,0.99,100,0.1
2,449,69.62128639221191,2000,0.99,100,0.1
0,449,67.75039792060852,2000,0.99,100,1.0
1,449,66.85842704772949,2000,0.99,100,1.0
2,449,67.36458492279053,2000,0.99,100,1.0
0,449,66.52056860923767,2000,0.99,100,5.0
1,449,66.9646246433258,2000,0.99,100,5.0
2,449,66.51072573661804,2000,0.99,100,5.0
0,449,66.74943566322327,2000,0.99,300,0.1
1,449,66.97920441627502,2000,0.99,300,0.1
2,449,66.09525680541992,2000,0.99,300,0.1
0,449,67.1992437839508,2000,0.99,300,1.0
1,449,67.70540380477905,2000,0.99,300,1.0
2,449,66.79781007766724,2000,0.99,300,1.0
0,449,66.6347815990448,2000,0.99,300,5.0
1,449,67.18477988243103,2000,0.99,300,5.0
2,449,67.72838568687439,2000,0.99,300,5.0
0,449,70.21447992324829,2000,0.99,500,0.1
1,449,70.35837602615356,2000,0.99,500,0.1
2,449,82.20664310455322,2000,0.99,500,0.1
0,449,86.29426693916321,2000,0.99,500,1.0
1,449,93.11235117912292,2000,0.99,500,1.0
2,449,95.77951502799988,2000,0.99,500,1.0
0,449,94.60655498504639,2000,0.99,500,5.0
1,449,95.5562813282013,2000,0.99,500,5.0
2,449,105.66411995887756,2000,0.99,500,5.0
0,449,107.59964036941528,2000,0.99,700,0.1
1,449,104.86844372749329,2000,0.99,700,0.1
2,449,105.15117526054382,2000,0.99,700,0.1
0,449,105.9398922920227,2000,0.99,700,1.0
1,449,105.94025325775146,2000,0.99,700,1.0
2,449,106.12444734573364,2000,0.99,700,1.0
0,449,105.76222372055054,2000,0.99,700,5.0
1,449,106.82459211349487,2000,0.99,700,5.0
2,449,106.32629537582397,2000,0.99,700,5.0
0,449,105.53158450126648,5000,0.9,100,0.1
1,449,105.5279631614685,5000,0.9,100,0.1
2,449,103.43574476242065,5000,0.9,100,0.1
0,449,105.19168734550476,5000,0.9,100,1.0
1,449,105.4966492652893,5000,0.9,100,1.0
2,449,105.25302362442017,5000,0.9,100,1.0
0,449,107.45821237564087,5000,0.9,100,5.0
1,449,106.96657919883728,5000,0.9,100,5.0
2,449,105.40389847755432,5000,0.9,100,5.0
0,449,106.18524360656738,5000,0.9,300,0.1
1,449,106.69470453262329,5000,0.9,300,0.1
2,449,106.12649512290955,5000,0.9,300,0.1
0,449,106.6965765953064,5000,0.9,300,1.0
1,449,106.17917585372925,5000,0.9,300,1.0
2,449,106.38635230064392,5000,0.9,300,1.0
0,449,107.14172387123108,5000,0.9,300,5.0
1,444,103.02784276008606,5000,0.9,300,5.0
2,449,105.37610125541687,5000,0.9,300,5.0
0,449,105.13297915458679,5000,0.9,500,0.1
1,449,105.56580066680908,5000,0.9,500,0.1
2,449,105.52410125732422,5000,0.9,500,0.1
0,449,105.22366857528687,5000,0.9,500,1.0
1,449,107.74600791931152,5000,0.9,500,1.0
2,449,106.35595083236694,5000,0.9,500,1.0
0,449,106.73669457435608,5000,0.9,500,5.0
1,449,107.44292616844177,5000,0.9,500,5.0
2,449,107.45532894134521,5000,0.9,500,5.0
0,449,107.80310034751892,5000,0.9,700,0.1
1,449,107.82975912094116,5000,0.9,700,0.1
2,449,107.79732203483582,5000,0.9,700,0.1
0,449,108.67752408981323,5000,0.9,700,1.0
1,449,108.64557981491089,5000,0.9,700,1.0
2,449,106.2948043346405,5000,0.9,700,1.0
0,449,107.3417181968689,5000,0.9,700,5.0
1,449,107.10396814346313,5000,0.9,700,5.0
2,449,107.10090756416321,5000,0.9,700,5.0
0,449,107.00497055053711,5000,0.95,100,0.1
1,449,107.31862998008728,5000,0.95,100,0.1
2,449,108.29507350921631,5000,0.95,100,0.1
0,449,107.67881083488464,5000,0.95,100,1.0
1,449,106.98070883750916,5000,0.95,100,1.0
2,449,105.87571239471436,5000,0.95,100,1.0
0,449,106.36781430244446,5000,0.95,100,5.0
1,449,105.82291221618652,5000,0.95,100,5.0
2,449,106.28983950614929,5000,0.95,100,5.0
0,449,106.45176076889038,5000,0.95,300,0.1
1,449,107.42794990539551,5000,0.95,300,0.1
2,449,107.5854480266571,5000,0.95,300,0.1
0,449,105.75992059707642,5000,0.95,300,1.0
1,449,105.44184565544128,5000,0.95,300,1.0
2,449,105.46765851974487,5000,0.95,300,1.0
0,449,106.01964926719666,5000,0.95,300,5.0
1,449,106.52592372894287,5000,0.95,300,5.0
2,449,105.36950087547302,5000,0.95,300,5.0
0,449,106.61998319625854,5000,0.95,500,0.1
1,449,105.95105123519897,5000,0.95,500,0.1
2,449,104.67050886154175,5000,0.95,500,0.1
0,449,103.91549825668335,5000,0.95,500,1.0
1,449,104.03112387657166,5000,0.95,500,1.0
2,449,103.67799067497253,5000,0.95,500,1.0
0,449,105.37153625488281,5000,0.95,500,5.0
1,449,105.39286351203918,5000,0.95,500,5.0
2,449,106.60037159919739,5000,0.95,500,5.0
0,449,105.39621090888977,5000,0.95,700,0.1
1,449,105.51454448699951,5000,0.95,700,0.1
2,449,103.27129292488098,5000,0.95,700,0.1
0,449,103.3604052066803,5000,0.95,700,1.0
1,449,103.14233088493347,5000,0.95,700,1.0
2,449,103.29981875419617,5000,0.95,700,1.0
0,449,103.81965732574463,5000,0.95,700,5.0
1,449,102.86690640449524,5000,0.95,700,5.0
2,449,103.2856912612915,5000,0.95,700,5.0
0,449,102.58649325370789,5000,0.97,100,0.1
1,449,104.6692316532135,5000,0.97,100,0.1
2,449,103.42181015014648,5000,0.97,100,0.1
0,449,104.7568850517273,5000,0.97,100,1.0
1,449,102.97550296783447,5000,0.97,100,1.0
2,449,104.53527450561523,5000,0.97,100,1.0
0,449,105.15576100349426,5000,0.97,100,5.0
1,449,105.96909856796265,5000,0.97,100,5.0
2,449,105.13653612136841,5000,0.97,100,5.0
0,449,105.06628227233887,5000,0.97,300,0.1
1,449,104.79100584983826,5000,0.97,300,0.1
2,449,105.13631558418274,5000,0.97,300,0.1
0,449,104.8036425113678,5000,0.97,300,1.0
1,449,105.07166194915771,5000,0.97,300,1.0
2,449,106.2684440612793,5000,0.97,300,1.0
0,449,106.02273416519165,5000,0.97,300,5.0
1,449,104.26370811462402,5000,0.97,300,5.0
2,449,104.65104746818542,5000,0.97,300,5.0
0,449,104.84548926353455,5000,0.97,500,0.1
1,449,104.5990583896637,5000,0.97,500,0.1
2,449,104.75427317619324,5000,0.97,500,0.1
0,449,104.90268325805664,5000,0.97,500,1.0
1,449,105.12780451774597,5000,0.97,500,1.0
2,449,106.79020071029663,5000,0.97,500,1.0
0,449,105.7151997089386,5000,0.97,500,5.0
1,449,106.20934438705444,5000,0.97,500,5.0
2,449,105.99311804771423,5000,0.97,500,5.0
0,449,105.19672322273254,5000,0.97,700,0.1
1,449,106.4883325099945,5000,0.97,700,0.1
2,449,106.34626746177673,5000,0.97,700,0.1
0,449,107.7719407081604,5000,0.97,700,1.0
1,449,106.57136034965515,5000,0.97,700,1.0
2,449,99.7279736995697,5000,0.97,700,1.0
0,449,93.7361786365509,5000,0.97,700,5.0
1,449,91.32789373397827,5000,0.97,700,5.0
2,449,87.96296453475952,5000,0.97,700,5.0
0,449,87.28860831260681,5000,0.99,100,0.1
1,449,85.97695970535278,5000,0.99,100,0.1
2,449,74.65139532089233,5000,0.99,100,0.1
0,449,75.20784735679626,5000,0.99,100,1.0
1,449,74.73258924484253,5000,0.99,100,1.0
2,449,76.39542198181152,5000,0.99,100,1.0
0,449,76.56373357772827,5000,0.99,100,5.0
1,449,76.10407495498657,5000,0.99,100,5.0
2,449,77.30689072608948,5000,0.99,100,5.0
0,449,76.28630590438843,5000,0.99,300,0.1
1,449,76.29064655303955,5000,0.99,300,0.1
2,449,76.46895384788513,5000,0.99,300,0.1
0,449,75.18305158615112,5000,0.99,300,1.0
1,449,74.29175901412964,5000,0.99,300,1.0
2,449,74.85003113746643,5000,0.99,300,1.0
0,449,74.50891757011414,5000,0.99,300,5.0
1,449,74.64443898200989,5000,0.99,300,5.0
2,449,74.90878200531006,5000,0.99,300,5.0
0,449,74.9019386768341,5000,0.99,500,0.1
1,442,73.22751879692078,5000,0.99,500,0.1
2,449,73.05119848251343,5000,0.99,500,0.1
0,449,75.10532140731812,5000,0.99,500,1.0
