trial,makespan,execution_time,initial_temp,cooling_rate,max_iterations,min_temp
1,583,5.904810667037964,500,0.95,100,1.0
2,573,5.837683439254761,500,0.95,100,1.0
0,597,5.93027138710022,500,0.95,100,5.0
1,572,5.674214601516724,500,0.95,100,5.0
2,599,6.01361608505249,500,0.95,100,5.0
0,569,5.862377643585205,500,0.95,300,0.1
1,596,5.954957962036133,500,0.95,300,0.1
2,587,5.9935102462768555,500,0.95,300,0.1
0,599,6.002854824066162,500,0.95,300,1.0
1,570,5.939865589141846,500,0.95,300,1.0
2,599,6.262454271316528,500,0.95,300,1.0
0,599,5.9890220165252686,500,0.95,300,5.0
1,571,5.9682817459106445,500,0.95,300,5.0
2,569,6.23624062538147,500,0.95,300,5.0
0,575,5.937783241271973,500,0.95,500,0.1
1,599,5.9509594440460205,500,0.95,500,0.1
2,599,7.986361265182495,500,0.95,500,0.1
0,599,7.888971567153931,500,0.95,500,1.0
1,599,8.112223863601685,500,0.95,500,1.0
2,599,8.18706202507019,500,0.95,500,1.0
0,599,8.628889799118042,500,0.95,500,5.0
1,567,8.989730834960938,500,0.95,500,5.0
2,599,8.633402347564697,500,0.95,500,5.0
0,599,8.676680564880371,500,0.95,700,0.1
1,599,9.756200790405273,500,0.95,700,0.1
2,599,9.571646928787231,500,0.95,700,0.1
0,599,9.274747371673584,500,0.95,700,1.0
1,599,9.756929874420166,500,0.95,700,1.0
2,587,9.350942373275757,500,0.95,700,1.0
0,599,9.479088306427002,500,0.95,700,5.0
1,573,9.583200931549072,500,0.95,700,5.0
2,599,9.432556629180908,500,0.95,700,5.0
0,597,9.419400930404663,500,0.97,100,0.1
1,584,9.235501527786255,500,0.97,100,0.1
2,570,9.366734266281128,500,0.97,100,0.1
0,599,9.617651224136353,500,0.97,100,1.0
1,599,9.40055537223816,500,0.97,100,1.0
2,599,9.553741455078125,500,0.97,100,1.0
0,599,9.693841457366943,500,0.97,100,5.0
1,599,9.590249061584473,500,0.97,100,5.0
2,599,9.425476312637329,500,0.97,100,5.0
0,574,9.592782497406006,500,0.97,300,0.1
1,585,9.491284608840942,500,0.97,300,0.1
2,581,9.325613498687744,500,0.97,300,0.1
0,599,9.441814422607422,500,0.97,300,1.0
1,570,9.40729808807373,500,0.97,300,1.0
2,587,9.511454582214355,500,0.97,300,1.0
0,597,9.538930654525757,500,0.97,300,5.0
1,599,9.931589126586914,500,0.97,300,5.0
2,570,9.79308533668518,500,0.97,300,5.0
0,599,9.834919214248657,500,0.97,500,0.1
1,599,9.8781099319458,500,0.97,500,0.1
2,599,9.62729525566101,500,0.97,500,0.1
0,568,9.515781879425049,500,0.97,500,1.0
1,599,9.200490951538086,500,0.97,500,1.0
2,599,9.367470979690552,500,0.97,500,1.0
0,599,5.659116268157959,500,0.97,500,5.0
1,599,5.455003499984741,500,0.97,500,5.0
2,599,5.50111985206604,500,0.97,500,5.0
0,572,5.405323266983032,500,0.97,700,0.1
1,575,5.07595682144165,500,0.97,700,0.1
2,595,5.461125373840332,500,0.97,700,0.1
0,599,5.498931169509888,500,0.97,700,1.0
1,599,5.344707489013672,500,0.97,700,1.0
2,574,5.312804460525513,500,0.97,700,1.0
0,573,5.473287105560303,500,0.97,700,5.0
1,599,5.436729431152344,500,0.97,700,5.0
2,598,5.455207109451294,500,0.97,700,5.0
0,599,5.5403501987457275,500,0.99,100,0.1
1,599,5.539271116256714,500,0.99,100,0.1
2,573,5.684984445571899,500,0.99,100,0.1
0,599,5.436218500137329,500,0.99,100,1.0
1,599,5.66724967956543,500,0.99,100,1.0
2,570,5.633211851119995,500,0.99,100,1.0
0,599,5.4828667640686035,500,0.99,100,5.0
1,599,5.5659568309783936,500,0.99,100,5.0
2,599,5.639883518218994,500,0.99,100,5.0
0,568,5.869488954544067,500,0.99,300,0.1
1,589,5.719503164291382,500,0.99,300,0.1
2,580,5.647122621536255,500,0.99,300,0.1
0,571,5.396562576293945,500,0.99,300,1.0
1,572,5.666304349899292,500,0.99,300,1.0
2,599,5.682223558425903,500,0.99,300,1.0
0,599,5.557401180267334,500,0.99,300,5.0
1,575,5.723466873168945,500,0.99,300,5.0
2,599,5.5695860385894775,500,0.99,300,5.0
0,599,5.512383222579956,500,0.99,500,0.1
1,599,5.61164116859436,500,0.99,500,0.1
2,583,5.570281267166138,500,0.99,500,0.1
0,572,5.590027332305908,500,0.99,500,1.0
1,599,5.7534520626068115,500,0.99,500,1.0
2,584,5.8697779178619385,500,0.99,500,1.0
0,599,5.87410306930542,500,0.99,500,5.0
1,596,5.926727056503296,500,0.99,500,5.0
2,572,5.954037427902222,500,0.99,500,5.0
0,599,5.6929051876068115,500,0.99,700,0.1
1,599,6.193320274353027,500,0.99,700,0.1
2,574,5.887271165847778,500,0.99,700,0.1
0,599,5.809197187423706,500,0.99,700,1.0
1,599,5.920547962188721,500,0.99,700,1.0
2,582,5.8410351276397705,500,0.99,700,1.0
0,599,5.544657230377197,500,0.99,700,5.0
1,599,5.603082656860352,500,0.99,700,5.0
2,599,5.876289367675781,500,0.99,700,5.0
0,567,5.8526246547698975,1000,0.9,100,0.1
1,588,5.673691749572754,1000,0.9,100,0.1
2,599,5.738903522491455,1000,0.9,100,0.1
0,568,5.735073089599609,1000,0.9,100,1.0
1,580,5.886709928512573,1000,0.9,100,1.0
2,587,5.781804323196411,1000,0.9,100,1.0
0,586,5.913059234619141,1000,0.9,100,5.0
1,592,5.904095411300659,1000,0.9,100,5.0
2,568,5.85554838180542,1000,0.9,100,5.0
0,599,5.708125591278076,1000,0.9,300,0.1
1,599,5.634243726730347,1000,0.9,300,0.1
2,599,5.9784040451049805,1000,0.9,300,0.1
0,581,5.747931957244873,1000,0.9,300,1.0
1,599,5.938346862792969,1000,0.9,300,1.0
2,567,5.778507232666016,1000,0.9,300,1.0
0,599,5.553788661956787,1000,0.9,300,5.0
1,599,6.015230178833008,1000,0.9,300,5.0
2,599,5.8142409324646,1000,0.9,300,5.0
0,599,5.774275779724121,1000,0.9,500,0.1
1,599,5.751088619232178,1000,0.9,500,0.1
2,599,5.7957847118377686,1000,0.9,500,0.1
0,599,6.095338582992554,1000,0.9,500,1.0
1,599,6.0720977783203125,1000,0.9,500,1.0
2,578,5.9159836769104,1000,0.9,500,1.0
0,599,6.032803773880005,1000,0.9,500,5.0
1,599,5.831515550613403,1000,0.9,500,5.0
2,599,5.940876007080078,1000,0.9,500,5.0
0,576,5.84065318107605,1000,0.9,700,0.1
1,599,5.843518257141113,1000,0.9,700,0.1
2,599,5.804309368133545,1000,0.9,700,0.1
0,583,5.966445446014404,1000,0.9,700,1.0
1,587,5.807461977005005,1000,0.9,700,1.0
2,599,5.950121879577637,1000,0.9,700,1.0
0,568,5.957959175109863,1000,0.9,700,5.0
1,599,6.206810235977173,1000,0.9,700,5.0
2,599,6.185757875442505,1000,0.9,700,5.0
0,599,5.891617059707642,1000,0.95,100,0.1
1,585,5.992044448852539,1000,0.95,100,0.1
2,567,6.117262363433838,1000,0.95,100,0.1
0,591,5.995475769042969,1000,0.95,100,1.0
1,582,5.926237344741821,1000,0.95,100,1.0
2,569,6.148645401000977,1000,0.95,100,1.0
0,594,6.064535140991211,1000,0.95,100,5.0
1,599,5.829768419265747,1000,0.95,100,5.0
2,599,5.859538793563843,1000,0.95,100,5.0
0,575,6.177383661270142,1000,0.95,300,0.1
1,599,6.444475889205933,1000,0.95,300,0.1
2,573,6.476425886154175,1000,0.95,300,0.1
0,599,6.40845513343811,1000,0.95,300,1.0
1,599,6.303609132766724,1000,0.95,300,1.0
2,568,5.756196975708008,1000,0.95,300,1.0
0,573,6.102778434753418,1000,0.95,300,5.0
1,599,6.220051527023315,1000,0.95,300,5.0
2,574,6.024392366409302,1000,0.95,300,5.0
0,599,6.0511205196380615,1000,0.95,500,0.1
1,569,6.030353307723999,1000,0.95,500,0.1
2,599,5.999057054519653,1000,0.95,500,0.1
0,572,6.182466506958008,1000,0.95,500,1.0
1,599,5.964788436889648,1000,0.95,500,1.0
2,599,6.0531229972839355,1000,0.95,500,1.0
0,576,5.813711643218994,1000,0.95,500,5.0
1,569,6.3170835971832275,1000,0.95,500,5.0
2,573,6.167653560638428,1000,0.95,500,5.0
0,599,6.345843315124512,1000,0.95,700,0.1
1,570,6.1064887046813965,1000,0.95,700,0.1
2,599,6.418861389160156,1000,0.95,700,0.1
0,599,6.115960121154785,1000,0.95,700,1.0
1,572,6.262486219406128,1000,0.95,700,1.0
2,570,6.04294753074646,1000,0.95,700,1.0
0,599,6.146407604217529,1000,0.95,700,5.0
1,597,5.945842742919922,1000,0.95,700,5.0
2,587,6.275243759155273,1000,0.95,700,5.0
0,599,6.127906084060669,1000,0.97,100,0.1
1,593,6.085669755935669,1000,0.97,100,0.1
2,599,6.211374521255493,1000,0.97,100,0.1
0,599,6.130609035491943,1000,0.97,100,1.0
1,575,6.103220462799072,1000,0.97,100,1.0
2,597,6.408568620681763,1000,0.97,100,1.0
0,599,6.151569366455078,1000,0.97,100,5.0
1,599,6.36419677734375,1000,0.97,100,5.0
2,599,6.062508821487427,1000,0.97,100,5.0
0,568,6.108350992202759,1000,0.97,300,0.1
1,599,6.329477310180664,1000,0.97,300,0.1
2,596,6.2492101192474365,1000,0.97,300,0.1
0,599,6.0304176807403564,1000,0.97,300,1.0
1,569,6.245581865310669,1000,0.97,300,1.0
2,599,6.003924131393433,1000,0.97,300,1.0
0,570,6.165794372558594,1000,0.97,300,5.0
1,599,6.187894821166992,1000,0.97,300,5.0
2,599,6.076601028442383,1000,0.97,300,5.0
0,599,6.367209196090698,1000,0.97,500,0.1
1,588,6.04557728767395,1000,0.97,500,0.1
2,581,6.260223627090454,1000,0.97,500,0.1
0,599,6.241945266723633,1000,0.97,500,1.0
1,599,6.296356439590454,1000,0.97,500,1.0
2,577,6.076686859130859,1000,0.97,500,1.0
0,599,6.222023963928223,1000,0.97,500,5.0
1,572,6.04107141494751,1000,0.97,500,5.0
2,599,6.335336685180664,1000,0.97,500,5.0
0,599,6.036417484283447,1000,0.97,700,0.1
1,598,6.104319334030151,1000,0.97,700,0.1
2,580,5.812879323959351,1000,0.97,700,0.1
0,599,5.973386764526367,1000,0.97,700,1.0
1,599,6.295587062835693,1000,0.97,700,1.0
2,570,5.926632881164551,1000,0.97,700,1.0
0,568,6.277762174606323,1000,0.97,700,5.0
1,585,6.1900694370269775,1000,0.97,700,5.0
2,599,6.220498561859131,1000,0.97,700,5.0
0,599,6.099992990493774,1000,0.99,100,0.1
1,599,6.145626068115234,1000,0.99,100,0.1
2,569,5.8882904052734375,1000,0.99,100,0.1
0,599,6.145121335983276,1000,0.99,100,1.0
1,599,6.008518218994141,1000,0.99,100,1.0
2,570,6.154732942581177,1000,0.99,100,1.0
0,598,6.013666868209839,1000,0.99,100,5.0
1,599,6.193016767501831,1000,0.99,100,5.0
2,568,6.041207790374756,1000,0.99,100,5.0
0,593,6.190708160400391,1000,0.99,300,0.1
1,599,6.094641208648682,1000,0.99,300,0.1
2,569,6.378178358078003,1000,0.99,300,0.1
0,599,6.174524545669556,1000,0.99,300,1.0
1,598,6.225138425827026,1000,0.99,300,1.0
2,599,6.318228483200073,1000,0.99,300,1.0
0,599,6.355845212936401,1000,0.99,300,5.0
1,599,6.251447439193726,1000,0.99,300,5.0
2,586,6.314760684967041,1000,0.99,300,5.0
0,599,6.195270299911499,1000,0.99,500,0.1
1,582,6.274961471557617,1000,0.99,500,0.1
2,599,6.1426825523376465,1000,0.99,500,0.1
0,599,6.1606690883636475,1000,0.99,500,1.0
1,599,6.09616231918335,1000,0.99,500,1.0
2,599,6.170094728469849,1000,0.99,500,1.0
0,599,6.2794835567474365,1000,0.99,500,5.0
1,572,5.939666986465454,1000,0.99,500,5.0
2,585,6.351079702377319,1000,0.99,500,5.0
0,599,6.263935804367065,1000,0.99,700,0.1
1,569,6.315283536911011,1000,0.99,700,0.1
2,599,6.009535789489746,1000,0.99,700,0.1
0,592,6.156162738800049,1000,0.99,700,1.0
1,589,6.160686731338501,1000,0.99,700,1.0
2,585,6.299422979354858,1000,0.99,700,1.0
0,599,6.062929391860962,1000,0.99,700,5.0
1,599,6.335308790206909,1000,0.99,700,5.0
2,599,6.159972190856934,1000,0.99,700,5.0
0,599,6.052138090133667,2000,0.9,100,0.1
1,599,6.190346002578735,2000,0.9,100,0.1
2,599,6.132048845291138,2000,0.9,100,0.1
0,599,6.085599184036255,2000,0.9,100,1.0
1,599,6.296792268753052,2000,0.9,100,1.0
2,599,6.412773609161377,2000,0.9,100,1.0
0,599,6.167075872421265,2000,0.9,100,5.0
1,599,6.213756084442139,2000,0.9,100,5.0
2,599,6.145907640457153,2000,0.9,100,5.0
0,599,6.316617012023926,2000,0.9,300,0.1
1,599,5.952727556228638,2000,0.9,300,0.1
2,599,6.202355623245239,2000,0.9,300,0.1
0,599,6.28590989112854,2000,0.9,300,1.0
1,599,6.010473012924194,2000,0.9,300,1.0
2,595,6.227767467498779,2000,0.9,300,1.0
0,599,6.125131845474243,2000,0.9,300,5.0
1,599,6.518697738647461,2000,0.9,300,5.0
2,568,6.416182041168213,2000,0.9,300,5.0
0,599,6.525144100189209,2000,0.9,500,0.1
1,567,6.451133728027344,2000,0.9,500,0.1
2,581,6.325370788574219,2000,0.9,500,0.1
0,599,6.507397413253784,2000,0.9,500,1.0
1,567,6.379629850387573,2000,0.9,500,1.0
2,584,6.6090617179870605,2000,0.9,500,1.0
0,599,6.4094977378845215,2000,0.9,500,5.0
1,572,6.234783411026001,2000,0.9,500,5.0
2,568,6.426501512527466,2000,0.9,500,5.0
0,599,6.336267948150635,2000,0.9,700,0.1
1,599,6.345483779907227,2000,0.9,700,0.1
2,599,6.562251567840576,2000,0.9,700,0.1
0,599,6.583709001541138,2000,0.9,700,1.0
1,599,6.679651975631714,2000,0.9,700,1.0
2,599,6.7274696826934814,2000,0.9,700,1.0
0,599,6.749495029449463,2000,0.9,700,5.0
1,599,6.710820198059082,2000,0.9,700,5.0
2,570,6.561383962631226,2000,0.9,700,5.0
0,567,6.4323954582214355,2000,0.95,100,0.1
1,574,6.614293336868286,2000,0.95,100,0.1
2,568,6.519006013870239,2000,0.95,100,0.1
0,599,6.766765356063843,2000,0.95,100,1.0
1,599,6.625536203384399,2000,0.95,100,1.0
2,599,6.445334434509277,2000,0.95,100,1.0
0,599,6.436070203781128,2000,0.95,100,5.0
1,599,6.526366472244263,2000,0.95,100,5.0
2,599,6.107475280761719,2000,0.95,100,5.0
0,587,6.533045053482056,2000,0.95,300,0.1
1,599,6.482051610946655,2000,0.95,300,0.1
2,599,6.636187791824341,2000,0.95,300,0.1
0,599,6.508379697799683,2000,0.95,300,1.0
1,599,6.56878399848938,2000,0.95,300,1.0
2,599,6.749042749404907,2000,0.95,300,1.0
0,599,6.707987546920776,2000,0.95,300,5.0
1,587,7.015181303024292,2000,0.95,300,5.0
2,569,7.216471433639526,2000,0.95,300,5.0
0,599,7.666980028152466,2000,0.95,500,0.1
1,575,8.772974252700806,2000,0.95,500,0.1
2,579,9.729037284851074,2000,0.95,500,0.1
0,570,10.009556293487549,2000,0.95,500,1.0
1,599,9.997451066970825,2000,0.95,500,1.0
2,569,10.09303092956543,2000,0.95,500,1.0
0,599,10.07711672782898,2000,0.95,500,5.0
1,599,10.283770561218262,2000,0.95,500,5.0
2,576,10.203288793563843,2000,0.95,500,5.0
0,577,10.094545841217041,2000,0.95,700,0.1
1,567,8.891438245773315,2000,0.95,700,0.1
2,599,8.550942420959473,2000,0.95,700,0.1
0,599,8.46258807182312,2000,0.95,700,1.0
1,587,8.268262386322021,2000,0.95,700,1.0
2,596,8.004767656326294,2000,0.95,700,1.0
0,599,7.452409267425537,2000,0.95,700,5.0
1,599,7.347351789474487,2000,0.95,700,5.0
2,571,6.0799243450164795,2000,0.95,700,5.0
0,577,7.142935037612915,2000,0.97,100,0.1
1,599,7.336652040481567,2000,0.97,100,0.1
2,583,7.640303611755371,2000,0.97,100,0.1
0,575,7.584052324295044,2000,0.97,100,1.0
1,569,7.863393783569336,2000,0.97,100,1.0
2,599,8.431005716323853,2000,0.97,100,1.0
0,599,9.378167390823364,2000,0.97,100,5.0
1,578,9.959810256958008,2000,0.97,100,5.0
2,599,10.038001298904419,2000,0.97,100,5.0
0,599,10.144410610198975,2000,0.97,300,0.1
1,570,9.90103816986084,2000,0.97,300,0.1
2,599,9.927517175674438,2000,0.97,300,0.1
0,599,10.185680866241455,2000,0.97,300,1.0
1,599,10.168740034103394,2000,0.97,300,1.0
2,599,9.930431842803955,2000,0.97,300,1.0
0,599,10.06670618057251,2000,0.97,300,5.0
1,568,9.9355788230896,2000,0.97,300,5.0
2,582,10.186683416366577,2000,0.97,300,5.0
0,569,10.028089761734009,2000,0.97,500,0.1
1,599,10.096446752548218,2000,0.97,500,0.1
2,569,10.065794229507446,2000,0.97,500,0.1
0,599,10.09677767753601,2000,0.97,500,1.0
1,572,10.201383590698242,2000,0.97,500,1.0
2,588,10.289271831512451,2000,0.97,500,1.0
0,599,10.011328220367432,2000,0.97,500,5.0
1,576,10.08078932762146,2000,0.97,500,5.0
2,587,10.163026332855225,2000,0.97,500,5.0
0,599,10.091639280319214,2000,0.97,700,0.1
1,599,10.240593910217285,2000,0.97,700,0.1
2,595,10.169413089752197,2000,0.97,700,0.1
0,599,10.249072790145874,2000,0.97,700,1.0
1,569,10.244852781295776,2000,0.97,700,1.0
2,599,10.239583015441895,2000,0.97,700,1.0
0,599,10.055240392684937,2000,0.97,700,5.0
1,599,10.234578609466553,2000,0.97,700,5.0
2,591,9.90650987625122,2000,0.97,700,5.0
0,599,10.223818302154541,2000,0.99,100,0.1
1,599,10.382703065872192,2000,0.99,100,0.1
2,599,10.403274059295654,2000,0.99,100,0.1
0,575,10.214642524719238,2000,0.99,100,1.0
1,571,10.136850595474243,2000,0.99,100,1.0
2,570,10.205116271972656,2000,0.99,100,1.0
0,599,10.168219089508057,2000,0.99,100,5.0
1,599,9.900317430496216,2000,0.99,100,5.0
2,599,9.96341586112976,2000,0.99,100,5.0
0,577,10.126831293106079,2000,0.99,300,0.1
1,598,10.137091636657715,2000,0.99,300,0.1
2,575,10.071710586547852,2000,0.99,300,0.1
0,599,9.938056230545044,2000,0.99,300,1.0
1,599,9.942301511764526,2000,0.99,300,1.0
2,599,10.202759742736816,2000,0.99,300,1.0
0,599,10.035463094711304,2000,0.99,300,5.0
1,599,10.167905807495117,2000,0.99,300,5.0
2,594,10.01882529258728,2000,0.99,300,5.0
0,586,10.206159591674805,2000,0.99,500,0.1
1,584,9.974011421203613,2000,0.99,500,0.1
2,593,10.16100788116455,2000,0.99,500,0.1
0,599,10.120393753051758,2000,0.99,500,1.0
1,599,10.160102844238281,2000,0.99,500,1.0
2,599,10.116836071014404,2000,0.99,500,1.0
0,599,10.138200283050537,2000,0.99,500,5.0
1,599,10.45188283920288,2000,0.99,500,5.0
2,599,9.92169189453125,2000,0.99,500,5.0
0,591,9.17559027671814,2000,0.99,700,0.1
1,568,7.939485788345337,2000,0.99,700,0.1
2,599,7.41997218132019,2000,0.99,700,0.1
0,595,7.4123618602752686,2000,0.99,700,1.0
1,599,7.334362745285034,2000,0.99,700,1.0
2,599,6.710836172103882,2000,0.99,700,1.0
0,568,6.044354200363159,2000,0.99,700,5.0
1,599,4.978615999221802,2000,0.99,700,5.0
2,599,5.268785715103149,2000,0.99,700,5.0
0,599,5.3680338859558105,5000,0.9,100,0.1
1,599,5.410834312438965,5000,0.9,100,0.1
2,599,5.397961139678955,5000,0.9,100,0.1
0,599,5.320613145828247,5000,0.9,100,1.0
1,599,5.453978061676025,5000,0.9,100,1.0
2,599,5.328241586685181,5000,0.9,100,1.0
0,599,5.4251086711883545,5000,0.9,100,5.0
1,599,5.480262041091919,5000,0.9,100,5.0
2,599,5.716012239456177,5000,0.9,100,5.0
0,599,5.671378135681152,5000,0.9,300,0.1
1,573,5.753473997116089,5000,0.9,300,0.1
2,599,5.6944427490234375,5000,0.9,300,0.1
0,599,5.61060357093811,5000,0.9,300,1.0
1,599,5.806140661239624,5000,0.9,300,1.0
2,567,6.028254508972168,5000,0.9,300,1.0
0,599,5.689513206481934,5000,0.9,300,5.0
1,599,7.493664979934692,5000,0.9,300,5.0
2,575,7.639394998550415,5000,0.9,300,5.0
0,591,7.575669288635254,5000,0.9,500,0.1
1,599,7.868797779083252,5000,0.9,500,0.1
2,573,7.930493593215942,5000,0.9,500,0.1
0,568,9.103743314743042,5000,0.9,500,1.0
1,595,9.453316926956177,5000,0.9,500,1.0
2,599,10.133988618850708,5000,0.9,500,1.0
0,580,10.081913471221924,5000,0.9,500,5.0
1,597,10.116431713104248,5000,0.9,500,5.0
2,599,10.112397193908691,5000,0.9,500,5.0
0,592,10.027154684066772,5000,0.9,700,0.1
1,571,10.24092960357666,5000,0.9,700,0.1
2,599,10.031748294830322,5000,0.9,700,0.1
0,576,10.112937450408936,5000,0.9,700,1.0
1,599,10.020979404449463,5000,0.9,700,1.0
2,573,10.046701431274414,5000,0.9,700,1.0
0,599,10.077106237411499,5000,0.9,700,5.0
1,599,10.120769500732422,5000,0.9,700,5.0
2,584,9.917230367660522,5000,0.9,700,5.0
0,576,10.28142523765564,5000,0.95,100,0.1
1,599,9.964529991149902,5000,0.95,100,0.1
2,599,10.054828643798828,5000,0.95,100,0.1
0,599,10.240168571472168,5000,0.95,100,1.0
1,573,10.191173553466797,5000,0.95,100,1.0
2,599,9.975244998931885,5000,0.95,100,1.0
0,599,9.90686559677124,5000,0.95,100,5.0
1,599,9.918879747390747,5000,0.95,100,5.0
2,599,10.057875156402588,5000,0.95,100,5.0
0,588,10.094578742980957,5000,0.95,300,0.1
1,589,10.129991054534912,5000,0.95,300,0.1
2,599,10.151654720306396,5000,0.95,300,0.1
0,588,10.132306814193726,5000,0.95,300,1.0
1,599,10.136671543121338,5000,0.95,300,1.0
2,572,9.922588109970093,5000,0.95,300,1.0
0,599,10.133316993713379,5000,0.95,300,5.0
1,599,10.16896104812622,5000,0.95,300,5.0
2,599,10.34571099281311,5000,0.95,300,5.0
0,599,10.268131017684937,5000,0.95,500,0.1
1,598,10.204093217849731,5000,0.95,500,0.1
2,599,10.117905378341675,5000,0.95,500,0.1
0,599,9.938141584396362,5000,0.95,500,1.0
1,575,10.106476306915283,5000,0.95,500,1.0
2,592,9.933933734893799,5000,0.95,500,1.0
0,599,10.083426475524902,5000,0.95,500,5.0
1,570,10.241174936294556,5000,0.95,500,5.0
2,599,10.190152168273926,5000,0.95,500,5.0
0,591,10.20276427268982,5000,0.95,700,0.1
1,599,9.939255714416504,5000,0.95,700,0.1
2,592,9.974733829498291,5000,0.95,700,0.1
0,599,10.07853388786316,5000,0.95,700,1.0
1,599,10.083757638931274,5000,0.95,700,1.0
2,599,9.98771071434021,5000,0.95,700,1.0
0,572,10.01564073562622,5000,0.95,700,5.0
1,599,10.206100225448608,5000,0.95,700,5.0
2,599,10.202335357666016,5000,0.95,700,5.0
0,599,9.55249285697937,5000,0.97,100,0.1
1,599,9.517699718475342,5000,0.97,100,0.1
2,599,9.30042028427124,5000,0.97,100,0.1
0,599,9.313796758651733,5000,0.97,100,1.0
1,599,8.896685123443604,5000,0.97,100,1.0
2,570,7.81156587600708,5000,0.97,100,1.0
0,599,7.005075216293335,5000,0.97,100,5.0
1,571,6.456729888916016,5000,0.97,100,5.0
2,599,5.406445741653442,5000,0.97,100,5.0
0,599,5.32947039604187,5000,0.97,300,0.1
1,572,5.433063507080078,5000,0.97,300,0.1
2,599,5.264114856719971,5000,0.97,300,0.1
0,599,5.217106103897095,5000,0.97,300,1.0
1,599,5.3045876026153564,5000,0.97,300,1.0
2,595,5.263013601303101,5000,0.97,300,1.0
0,573,5.495179653167725,5000,0.97,300,5.0
1,599,5.356122970581055,5000,0.97,300,5.0
2,599,5.30416202545166,5000,0.97,300,5.0
0,599,5.331450462341309,5000,0.97,500,0.1
1,599,5.438883543014526,5000,0.97,500,0.1
2,599,5.267534494400024,5000,0.97,500,0.1
0,587,5.370441675186157,5000,0.97,500,1.0
1,567,5.356106996536255,5000,0.97,500,1.0
2,575,5.555628061294556,5000,0.97,500,1.0
0,599,5.677166938781738,5000,0.97,500,5.0
1,599,5.561467885971069,5000,0.97,500,5.0
2,592,5.58280873298645,5000,0.97,500,5.0
0,599,5.556859970092773,5000,0.97,700,0.1
1,599,5.437937498092651,5000,0.97,700,0.1
2,569,5.614966869354248,5000,0.97,700,0.1
0,593,5.392410516738892,5000,0.97,700,1.0
1,583,5.693026065826416,5000,0.97,700,1.0
2,580,5.2367377281188965,5000,0.97,700,1.0
0,599,5.465696573257446,5000,0.97,700,5.0
1,599,5.545590400695801,5000,0.97,700,5.0
2,597,5.736450672149658,5000,0.97,700,5.0
0,574,5.358320236206055,5000,0.99,100,0.1
1,599,5.730252742767334,5000,0.99,100,0.1
2,599,5.549395799636841,5000,0.99,100,0.1
0,599,5.756976366043091,5000,0.99,100,1.0
1,574,5.556444883346558,5000,0.99,100,1.0
2,599,5.572848081588745,5000,0.99,100,1.0
0,599,5.771899700164795,5000,0.99,100,5.0
1,571,5.6818108558654785,5000,0.99,100,5.0
2,599,5.578996419906616,5000,0.99,100,5.0
0,599,5.739382982254028,5000,0.99,300,0.1
1,599,5.755635738372803,5000,0.99,300,0.1
2,568,5.698293685913086,5000,0.99,300,0.1
0,599,5.762724161148071,5000,0.99,300,1.0
1,599,5.575839519500732,5000,0.99,300,1.0
2,567,5.679258584976196,5000,0.99,300,1.0
0,599,5.576028823852539,5000,0.99,300,5.0
1,583,5.802129507064819,5000,0.99,300,5.0
2,573,5.8002495765686035,5000,0.99,300,5.0
0,591,5.8324339389801025,5000,0.99,500,0.1
1,599,5.878976821899414,5000,0.99,500,0.1
2,578,5.882258176803589,5000,0.99,500,0.1
